"subject" "activity" "feature" "average"
2 "LAYING" "frequencybodygyromeany" -0.945145110208333
2 "LAYING" "frequencybodygyromeanz" -0.91676453625
2 "LAYING" "frequencybodygyrostdx" -0.901505578125
2 "LAYING" "frequencybodygyrostdy" -0.939723345416667
2 "LAYING" "frequencybodygyrostdz" -0.92493634875
2 "LAYING" "timebodyaccjerkmagmean" -0.947081536458333
2 "LAYING" "timebodyaccjerkmagstd" -0.92276978375
2 "LAYING" "timebodyaccjerkmeanx" 0.0750482509583333
2 "LAYING" "timebodyaccjerkmeany" 0.006415084668125
2 "LAYING" "timebodyaccjerkmeanz" -0.00288108696291667
2 "LAYING" "timebodyaccjerkstdx" -0.94870194
2 "LAYING" "timebodyaccjerkstdy" -0.916124908958333
2 "LAYING" "timebodyaccjerkstdz" -0.955561061041667
2 "LAYING" "timebodyaccmagmean" -0.864958041729167
2 "LAYING" "timebodyaccmagstd" -0.833238089208333
2 "LAYING" "timebodyaccmeanx" 0.234780479395833
2 "LAYING" "timebodyaccmeany" -0.0435622452041667
2 "LAYING" "timebodyaccmeanz" -0.0852008280416667
2 "LAYING" "timebodyaccstdx" -0.928994429791667
2 "LAYING" "timebodyaccstdy" -0.827342672520833
2 "LAYING" "timebodyaccstdz" -0.871429010091667
2 "LAYING" "timebodygyrojerkmagmean" -0.96178161875
2 "LAYING" "timebodygyrojerkmagstd" -0.94253927125
2 "LAYING" "timebodygyrojerkmeanx" -0.094924301375
2 "LAYING" "timebodygyrojerkmeany" -0.0491678606770833
2 "LAYING" "timebodygyrojerkmeanz" -0.0638954874375
2 "LAYING" "timebodygyrojerkstdx" -0.929536048333333
2 "LAYING" "timebodygyrojerkstdy" -0.963843327708333
2 "LAYING" "timebodygyrojerkstdz" -0.958927424791667
2 "LAYING" "timebodygyromagmean" -0.873495145229167
2 "LAYING" "timebodygyromagstd" -0.84319909625
2 "LAYING" "timebodygyromeanx" -0.0316356673395833
2 "LAYING" "timebodygyromeany" -0.070051469175
2 "LAYING" "timebodygyromeanz" 0.111964238375
2 "LAYING" "timebodygyrostdx" -0.893843550854167
2 "LAYING" "timebodygyrostdy" -0.941378405833333
2 "LAYING" "timebodygyrostdz" -0.916857421666667
2 "LAYING" "timegravityaccmagmean" -0.864958041729167
2 "LAYING" "timegravityaccmagstd" -0.833238089208333
2 "LAYING" "timegravityaccmeanx" 0.0365652194791667
2 "LAYING" "timegravityaccmeany" 0.52127522175
2 "LAYING" "timegravityaccmeanz" 0.546022695395833
2 "LAYING" "timegravityaccstdx" -0.917001667291667
2 "LAYING" "timegravityaccstdy" -0.905886833916667
2 "LAYING" "timegravityaccstdz" -0.912486646458333
2 "SITTING" "frequencybodyaccjerkmagmean" -0.986840023695652
2 "SITTING" "frequencybodyaccjerkmagstd" -0.984820543695652
2 "SITTING" "frequencybodyaccjerkmeanx" -0.988404022391304
2 "SITTING" "frequencybodyaccjerkmeany" -0.98177523326087
2 "SITTING" "frequencybodyaccjerkmeanz" -0.988834011304348
2 "SITTING" "frequencybodyaccjerkstdx" -0.989051485434783
2 "SITTING" "frequencybodyaccjerkstdy" -0.982933457826087
2 "SITTING" "frequencybodyaccjerkstdz" -0.990316203043478
2 "SITTING" "frequencybodyaccmagmean" -0.966247428478261
2 "SITTING" "frequencybodyaccmagstd" -0.954331868043478
2 "SITTING" "frequencybodyaccmeanx" -0.984053417826087
2 "SITTING" "frequencybodyaccmeany" -0.958793282391304
2 "SITTING" "frequencybodyaccmeanz" -0.975945873695652
2 "SITTING" "frequencybodyaccstdx" -0.980868865434783
2 "SITTING" "frequencybodyaccstdy" -0.942807918695652
2 "SITTING" "frequencybodyaccstdz" -0.957704881304348
2 "SITTING" "frequencybodygyrojerkmagmean" -0.990936687826087
2 "SITTING" "frequencybodygyrojerkmagstd" -0.98958064326087
2 "SITTING" "frequencybodygyromagmean" -0.968047991956522
2 "SITTING" "frequencybodygyromagstd" -0.95011238173913
2 "SITTING" "frequencybodygyromeanx" -0.979904001956522
2 "SITTING" "frequencybodygyromeany" -0.981178860869565
2 "SITTING" "frequencybodygyromeanz" -0.961030463913043
2 "SITTING" "frequencybodygyrostdx" -0.980644738913043
2 "SITTING" "frequencybodygyrostdy" -0.973784978695652
2 "SITTING" "frequencybodygyrostdz" -0.956284510217391
2 "SITTING" "timebodyaccjerkmagmean" -0.988888701304348
2 "SITTING" "timebodyaccjerkmagstd" -0.986525282608696
2 "SITTING" "timebodyaccjerkmeanx" 0.0769417441956522
2 "SITTING" "timebodyaccjerkmeany" 0.00274821553413043
2 "SITTING" "timebodyaccjerkmeanz" -0.00575311725343478
2 "SITTING" "timebodyaccjerkstdx" -0.98819531826087
2 "SITTING" "timebodyaccjerkstdy" -0.981684361086957
2 "SITTING" "timebodyaccjerkstdz" -0.99030344673913
2 "SITTING" "timebodyaccmagmean" -0.962109692391304
2 "SITTING" "timebodyaccmagstd" -0.953519147608696
2 "SITTING" "timebodyaccmeanx" 0.267572322934783
2 "SITTING" "timebodyaccmeany" -0.00701317504847826
2 "SITTING" "timebodyaccmeanz" -0.10635786423913
2 "SITTING" "timebodyaccstdx" -0.981658229130435
2 "SITTING" "timebodyaccstdy" -0.945859565
2 "SITTING" "timebodyaccstdz" -0.961947485652174
2 "SITTING" "timebodygyrojerkmagmean" -0.992563354782609
2 "SITTING" "timebodygyrojerkmagstd" -0.990163038043478
2 "SITTING" "timebodygyrojerkmeanx" -0.10027649426087
2 "SITTING" "timebodygyrojerkmeany" -0.0398545786956522
2 "SITTING" "timebodygyrojerkmeanz" -0.0496924456369565
2 "SITTING" "timebodygyrojerkstdx" -0.991925574130435
2 "SITTING" "timebodygyrojerkstdy" -0.990809894130435
2 "SITTING" "timebodygyrojerkstdz" -0.989730242826087
2 "SITTING" "timebodygyromagmean" -0.947557024347826
2 "SITTING" "timebodygyromagstd" -0.951522202826087
2 "SITTING" "timebodygyromeanx" -0.0326004820782609
2 "SITTING" "timebodygyromeany" -0.0793970927608696
2 "SITTING" "timebodygyromeanz" 0.0772716283043478
2 "SITTING" "timebodygyrostdx" -0.98026691826087
2 "SITTING" "timebodygyrostdy" -0.976047004782609
2 "SITTING" "timebodygyrostdz" -0.95411676826087
2 "SITTING" "timegravityaccmagmean" -0.962109692391304
2 "SITTING" "timegravityaccmagstd" -0.953519147608696
2 "SITTING" "timegravityaccmeanx" 0.768182340869565
2 "SITTING" "timegravityaccmeany" 0.012057297173913
2 "SITTING" "timegravityaccmeanz" 0.209002620221739
2 "SITTING" "timegravityaccstdx" -0.969195584782609
2 "SITTING" "timegravityaccstdy" -0.95563076826087
2 "SITTING" "timegravityaccstdz" -0.968758440434783
2 "STANDING" "frequencybodyaccjerkmagmean" -0.816936382962963
2 "STANDING" "frequencybodyaccjerkmagstd" -0.844015692962963
2 "STANDING" "frequencybodyaccjerkmeanx" -0.831028023518519
2 "STANDING" "frequencybodyaccjerkmeany" -0.801042449444444
2 "STANDING" "frequencybodyaccjerkmeanz" -0.893792248888889
2 "STANDING" "frequencybodyaccjerkstdx" -0.826743305185185
2 "STANDING" "frequencybodyaccjerkstdy" -0.788678217037037
2 "STANDING" "frequencybodyaccjerkstdz" -0.910427220740741
2 "STANDING" "frequencybodyaccmagmean" -0.763975959814815
2 "STANDING" "frequencybodyaccmagstd" -0.773193976296296
2 "STANDING" "frequencybodyaccmeanx" -0.801364181111111
2 "STANDING" "frequencybodyaccmeany" -0.713005680431481
2 "STANDING" "frequencybodyaccmeanz" -0.790787923703704
2 "STANDING" "frequencybodyaccstdx" -0.782957781111111
2 "STANDING" "frequencybodyaccstdy" -0.631801875166667
2 "STANDING" "frequencybodyaccstdz" -0.608895331262963
2 "STANDING" "frequencybodygyrojerkmagmean" -0.884619481481482
2 "STANDING" "frequencybodygyrojerkmagstd" -0.902295470925926
2 "STANDING" "frequencybodygyromagmean" -0.776476198518519
2 "STANDING" "frequencybodygyromagstd" -0.715069700796296
2 "STANDING" "frequencybodygyromeanx" -0.814592146111111
2 "STANDING" "frequencybodygyromeany" -0.774141247592593
2 "STANDING" "frequencybodygyromeanz" -0.804518096851852
2 "STANDING" "frequencybodygyrostdx" -0.845930260925926
2 "STANDING" "frequencybodygyrostdy" -0.618360957518518
2 "STANDING" "frequencybodygyrostdz" -0.844038355555556
2 "STANDING" "timebodyaccjerkmagmean" -0.824861143333333
2 "STANDING" "timebodyaccjerkmagstd" -0.828032297777778
2 "STANDING" "timebodyaccjerkmeanx" 0.0919005316574074
2 "STANDING" "timebodyaccjerkmeany" 0.000717000912962963
2 "STANDING" "timebodyaccjerkmeanz" -0.0310640988807037
2 "STANDING" "timebodyaccjerkstdx" -0.821050129444444
2 "STANDING" "timebodyaccjerkstdy" -0.788346694074074
2 "STANDING" "timebodyaccjerkstdz" -0.902821906296296
2 "STANDING" "timebodyaccmagmean" -0.698113969703704
2 "STANDING" "timebodyaccmagstd" -0.743654373888889
2 "STANDING" "timebodyaccmeanx" 0.27323009962963
2 "STANDING" "timebodyaccmeany" -0.0147977532074074
2 "STANDING" "timebodyaccmeanz" -0.107256979814815
2 "STANDING" "timebodyaccstdx" -0.787454008888889
2 "STANDING" "timebodyaccstdy" -0.642207884031481
2 "STANDING" "timebodyaccstdz" -0.64589540292963
2 "STANDING" "timebodygyrojerkmagmean" -0.871547386851852
2 "STANDING" "timebodygyrojerkmagstd" -0.888561168703704
2 "STANDING" "timebodygyrojerkmeanx" -0.0989364172592593
2 "STANDING" "timebodygyrojerkmeany" -0.0379523449685185
2 "STANDING" "timebodygyrojerkmeanz" -0.0511526233037037
2 "STANDING" "timebodygyrojerkstdx" -0.869421217222222
2 "STANDING" "timebodygyrojerkstdy" -0.877591250555556
2 "STANDING" "timebodygyrojerkstdz" -0.86536372537037
2 "STANDING" "timebodygyromagmean" -0.695776132711111
2 "STANDING" "timebodygyromagstd" -0.707565570644444
2 "STANDING" "timebodygyromeanx" -0.004281896685
2 "STANDING" "timebodygyromeany" -0.104290808124074
2 "STANDING" "timebodygyromeanz" 0.0822343645611111
2 "STANDING" "timebodygyrostdx" -0.837361837037037
2 "STANDING" "timebodygyrostdy" -0.667107944259259
2 "STANDING" "timebodygyrostdz" -0.821488297222222
2 "STANDING" "timegravityaccmagmean" -0.698113969703704
2 "STANDING" "timegravityaccmagstd" -0.743654373888889
2 "STANDING" "timegravityaccmeanx" 0.929406403703704
2 "STANDING" "timegravityaccmeany" -0.240077042611111
2 "STANDING" "timegravityaccmeanz" 0.0317729910351852
2 "STANDING" "timegravityaccstdx" -0.978382400925926
2 "STANDING" "timegravityaccstdy" -0.957300762037037
2 "STANDING" "timegravityaccstdz" -0.939571002222222
2 "WALKING" "frequencybodyaccjerkmagmean" -0.403865363320339
2 "WALKING" "frequencybodyaccjerkmagstd" -0.448835313237288
2 "WALKING" "frequencybodyaccjerkmeanx" -0.469901872032373
2 "WALKING" "frequencybodyaccjerkmeany" -0.369959840943068
2 "WALKING" "frequencybodyaccjerkmeanz" -0.645711988983051
2 "WALKING" "frequencybodyaccjerkstdx" -0.446168849576271
2 "WALKING" "frequencybodyaccjerkstdy" -0.283635945594576
2 "WALKING" "frequencybodyaccjerkstdz" -0.69842059559322
2 "WALKING" "frequencybodyaccmagmean" -0.408340138657627
2 "WALKING" "frequencybodyaccmagstd" -0.558854833118644
2 "WALKING" "frequencybodyaccmeanx" -0.476951528033898
2 "WALKING" "frequencybodyaccmeany" -0.289525208401695
2 "WALKING" "frequencybodyaccmeanz" -0.518171594237288
2 "WALKING" "frequencybodyaccstdx" -0.52342328559322
2 "WALKING" "frequencybodyaccstdy" -0.298307767364746
2 "WALKING" "frequencybodyaccstdz" -0.442345699542373
2 "WALKING" "frequencybodygyrojerkmagmean" -0.553564061694915
2 "WALKING" "frequencybodygyrojerkmagstd" -0.597117046271186
2 "WALKING" "frequencybodygyromagmean" -0.461793855554237
2 "WALKING" "frequencybodygyromagstd" -0.521182229050847
2 "WALKING" "frequencybodygyromeanx" -0.538811471338983
2 "WALKING" "frequencybodygyromeany" -0.41118246730678
2 "WALKING" "frequencybodygyromeanz" -0.497914789830508
2 "WALKING" "frequencybodygyrostdx" -0.660365479322034
2 "WALKING" "frequencybodygyrostdy" -0.354038103132203
2 "WALKING" "frequencybodygyrostdz" -0.611020690508475
2 "WALKING" "timebodyaccjerkmagmean" -0.43724997479661
2 "WALKING" "timebodyaccjerkmagstd" -0.421539316135593
2 "WALKING" "timebodyaccjerkmeanx" 0.0703593080559322
2 "WALKING" "timebodyaccjerkmeany" 0.0130479667762712
2 "WALKING" "timebodyaccjerkmeanz" -0.013509183570678
2 "WALKING" "timebodyaccjerkstdx" -0.433338795664407
2 "WALKING" "timebodyaccjerkstdy" -0.306351049262712
2 "WALKING" "timebodyaccjerkstdz" -0.672632217457627
2 "WALKING" "timebodyaccmagmean" -0.386316144455932
2 "WALKING" "timebodyaccmagstd" -0.445491124932203
2 "WALKING" "timebodyaccmeanx" 0.264158059423729
2 "WALKING" "timebodyaccmeany" -0.0142648968589831
2 "WALKING" "timebodyaccmeanz" -0.132867407932203
2 "WALKING" "timebodyaccstdx" -0.509112149322034
2 "WALKING" "timebodyaccstdy" -0.264297883727119
2 "WALKING" "timebodyaccstdz" -0.438812094864407
2 "WALKING" "timebodygyrojerkmagmean" -0.54271230440678
2 "WALKING" "timebodygyrojerkmagstd" -0.558811238983051
2 "WALKING" "timebodygyrojerkmeanx" -0.105734999688136
2 "WALKING" "timebodygyrojerkmeany" -0.0384717386084746
2 "WALKING" "timebodygyrojerkmeanz" -0.0469311299813559
2 "WALKING" "timebodygyrojerkstdx" -0.473309857288136
2 "WALKING" "timebodygyrojerkstdy" -0.553684678135593
2 "WALKING" "timebodygyrojerkstdz" -0.593348114067797
2 "WALKING" "timebodygyromagmean" -0.42494916879661
2 "WALKING" "timebodygyromagstd" -0.438239388694915
2 "WALKING" "timebodygyromeanx" -0.0197591999542373
2 "WALKING" "timebodygyromeany" -0.0806679621440678
2 "WALKING" "timebodygyromeanz" 0.0970519886084746
2 "WALKING" "timebodygyrostdx" -0.630353225254237
2 "WALKING" "timebodygyrostdy" -0.371697475018644
2 "WALKING" "timebodygyrostdz" -0.550805269661017
2 "WALKING" "timegravityaccmagmean" -0.386316144455932
2 "WALKING" "timegravityaccmagstd" -0.445491124932203
2 "WALKING" "timegravityaccmeanx" 0.716629057474576
2 "WALKING" "timegravityaccmeany" 0.0197051617966102
2 "WALKING" "timegravityaccmeanz" -0.0275521648474576
2 "WALKING" "timegravityaccstdx" -0.967689550169492
2 "WALKING" "timegravityaccstdy" -0.972519971864407
2 "WALKING" "timegravityaccstdz" -0.906103103915254
2 "WALKING_DOWNSTAIRS" "frequencybodyaccjerkmagmean" -0.0540805802851064
2 "WALKING_DOWNSTAIRS" "frequencybodyaccjerkmagstd" -0.0924629438702128
2 "WALKING_DOWNSTAIRS" "frequencybodyaccjerkmeanx" -0.156563355234043
2 "WALKING_DOWNSTAIRS" "frequencybodyaccjerkmeany" -0.0505474067617021
2 "WALKING_DOWNSTAIRS" "frequencybodyaccjerkmeanz" -0.461068080638298
2 "WALKING_DOWNSTAIRS" "frequencybodyaccjerkstdx" -0.147009077021277
2 "WALKING_DOWNSTAIRS" "frequencybodyaccjerkstdy" 0.0740860962531915
2 "WALKING_DOWNSTAIRS" "frequencybodyaccjerkstdz" -0.525353132765957
2 "WALKING_DOWNSTAIRS" "frequencybodyaccmagmean" -0.100784028361702
2 "WALKING_DOWNSTAIRS" "frequencybodyaccmagstd" -0.369441185680851
2 "WALKING_DOWNSTAIRS" "frequencybodyaccmeanx" -0.188563853404255
2 "WALKING_DOWNSTAIRS" "frequencybodyaccmeany" 0.0819074662702128
2 "WALKING_DOWNSTAIRS" "frequencybodyaccmeanz" -0.337844606170213
2 "WALKING_DOWNSTAIRS" "frequencybodyaccstdx" -0.288153524582979
2 "WALKING_DOWNSTAIRS" "frequencybodyaccstdy" 0.022302126363617
2 "WALKING_DOWNSTAIRS" "frequencybodyaccstdz" -0.301728520212766
2 "WALKING_DOWNSTAIRS" "frequencybodygyrojerkmagmean" -0.318163716489362
2 "WALKING_DOWNSTAIRS" "frequencybodygyrojerkmagstd" -0.388444024468085
2 "WALKING_DOWNSTAIRS" "frequencybodygyromagmean" -0.197436288404255
2 "WALKING_DOWNSTAIRS" "frequencybodygyromagstd" -0.338885475106383
2 "WALKING_DOWNSTAIRS" "frequencybodygyromeanx" -0.343176639489362
2 "WALKING_DOWNSTAIRS" "frequencybodygyromeany" -0.111433411604255
2 "WALKING_DOWNSTAIRS" "frequencybodygyromeanz" -0.222148530425532
2 "WALKING_DOWNSTAIRS" "frequencybodygyrostdx" -0.508825687446809
2 "WALKING_DOWNSTAIRS" "frequencybodygyrostdy" -0.0737121541085106
2 "WALKING_DOWNSTAIRS" "frequencybodygyrostdz" -0.409072146808511
2 "WALKING_DOWNSTAIRS" "timebodyaccjerkmagmean" -0.14949503393617
2 "WALKING_DOWNSTAIRS" "timebodyaccjerkmagstd" -0.068171650787234
2 "WALKING_DOWNSTAIRS" "timebodyaccjerkmeanx" 0.0838135600787234
2 "WALKING_DOWNSTAIRS" "timebodyaccjerkmeany" 0.0256309492319149
2 "WALKING_DOWNSTAIRS" "timebodyaccjerkmeanz" 0.0188501057361702
2 "WALKING_DOWNSTAIRS" "timebodyaccjerkstdx" -0.113038482068085
2 "WALKING_DOWNSTAIRS" "timebodyaccjerkstdy" 0.0428072126531915
2 "WALKING_DOWNSTAIRS" "timebodyaccjerkstdz" -0.494186010638298
2 "WALKING_DOWNSTAIRS" "timebodyaccmagmean" -0.134316804978723
2 "WALKING_DOWNSTAIRS" "timebodyaccmagstd" -0.18861815693617
2 "WALKING_DOWNSTAIRS" "timebodyaccmeanx" 0.283358960638298
2 "WALKING_DOWNSTAIRS" "timebodyaccmeany" -0.016052593287234
2 "WALKING_DOWNSTAIRS" "timebodyaccmeanz" -0.110098585489362
2 "WALKING_DOWNSTAIRS" "timebodyaccstdx" -0.257362790234043
2 "WALKING_DOWNSTAIRS" "timebodyaccstdy" 0.0887146321042553
2 "WALKING_DOWNSTAIRS" "timebodyaccstdz" -0.277130061276596
2 "WALKING_DOWNSTAIRS" "timebodygyrojerkmagmean" -0.311674385319149
2 "WALKING_DOWNSTAIRS" "timebodygyrojerkmagstd" -0.327446420489362
2 "WALKING_DOWNSTAIRS" "timebodygyrojerkmeanx" -0.0879778444085106
2 "WALKING_DOWNSTAIRS" "timebodygyrojerkmeany" -0.0333498834680851
2 "WALKING_DOWNSTAIRS" "timebodygyrojerkmeanz" -0.0567017234851064
2 "WALKING_DOWNSTAIRS" "timebodygyrojerkstdx" -0.254144505425532
2 "WALKING_DOWNSTAIRS" "timebodygyrojerkstdy" -0.307598431787234
2 "WALKING_DOWNSTAIRS" "timebodygyrojerkstdz" -0.392210728723404
2 "WALKING_DOWNSTAIRS" "timebodygyromagmean" -0.156523949431915
2 "WALKING_DOWNSTAIRS" "timebodygyromagstd" -0.197010546893617
2 "WALKING_DOWNSTAIRS" "timebodygyromeanx" -0.059131509047234
2 "WALKING_DOWNSTAIRS" "timebodygyromeany" -0.0548503381191489
2 "WALKING_DOWNSTAIRS" "timebodygyromeanz" 0.0802128899340425
2 "WALKING_DOWNSTAIRS" "timebodygyrostdx" -0.46810132893617
2 "WALKING_DOWNSTAIRS" "timebodygyrostdy" -0.0829775743946809
2 "WALKING_DOWNSTAIRS" "timebodygyrostdz" -0.312942916021277
2 "WALKING_DOWNSTAIRS" "timegravityaccmagmean" -0.134316804978723
2 "WALKING_DOWNSTAIRS" "timegravityaccmagstd" -0.18861815693617
2 "WALKING_DOWNSTAIRS" "timegravityaccmeanx" 0.935768794468085
2 "WALKING_DOWNSTAIRS" "timegravityaccmeany" -0.275743272765957
2 "WALKING_DOWNSTAIRS" "timegravityaccmeanz" -0.0677446734255319
2 "WALKING_DOWNSTAIRS" "timegravityaccstdx" -0.971163839787234
2 "WALKING_DOWNSTAIRS" "timegravityaccstdy" -0.966472108297872
2 "WALKING_DOWNSTAIRS" "timegravityaccstdz" -0.939306361276596
2 "WALKING_UPSTAIRS" "frequencybodyaccjerkmagmean" -0.0578319945470833
2 "WALKING_UPSTAIRS" "frequencybodyaccjerkmagstd" -0.142460386095833
2 "WALKING_UPSTAIRS" "frequencybodyaccjerkmeanx" -0.138613013110417
2 "WALKING_UPSTAIRS" "frequencybodyaccjerkmeany" -0.13633833085625
2 "WALKING_UPSTAIRS" "frequencybodyaccjerkmeanz" -0.39876025875
2 "WALKING_UPSTAIRS" "frequencybodyaccjerkstdx" -0.145543105772917
2 "WALKING_UPSTAIRS" "frequencybodyaccjerkstdy" -0.0875011073458333
2 "WALKING_UPSTAIRS" "frequencybodyaccjerkstdz" -0.482710527083333
2 "WALKING_UPSTAIRS" "frequencybodyaccmagmean" -0.0460391058979167
2 "WALKING_UPSTAIRS" "frequencybodyaccmagstd" -0.2989700478125
2 "WALKING_UPSTAIRS" "frequencybodyaccmeanx" -0.10975843601875
2 "WALKING_UPSTAIRS" "frequencybodyaccmeany" 0.0147141894866667
2 "WALKING_UPSTAIRS" "frequencybodyaccmeanz" -0.294725069166667
2 "WALKING_UPSTAIRS" "frequencybodyaccstdx" -0.16304382580625
2 "WALKING_UPSTAIRS" "frequencybodyaccstdy" -0.0391665870625
2 "WALKING_UPSTAIRS" "frequencybodyaccstdz" -0.252794216604167
2 "WALKING_UPSTAIRS" "frequencybodygyrojerkmagmean" -0.31993069968125
2 "WALKING_UPSTAIRS" "frequencybodygyrojerkmagstd" -0.392531384666667
2 "WALKING_UPSTAIRS" "frequencybodygyromagmean" -0.18156487290625
2 "WALKING_UPSTAIRS" "frequencybodygyromagstd" -0.3106432848125
2 "WALKING_UPSTAIRS" "frequencybodygyromeanx" -0.367486491391667
2 "WALKING_UPSTAIRS" "frequencybodygyromeany" -0.0736794324541667
2 "WALKING_UPSTAIRS" "frequencybodygyromeanz" -0.181281566452083
2 "WALKING_UPSTAIRS" "frequencybodygyrostdx" -0.5145053283125
2 "WALKING_UPSTAIRS" "frequencybodygyrostdy" -0.0800379290041667
2 "WALKING_UPSTAIRS" "frequencybodygyrostdz" -0.359262847708333
2 "WALKING_UPSTAIRS" "timebodyaccjerkmagmean" -0.161090779479167
2 "WALKING_UPSTAIRS" "timebodyaccjerkmagstd" -0.0910293659175
2 "WALKING_UPSTAIRS" "timebodyaccjerkmeanx" 0.0814189211875
2 "WALKING_UPSTAIRS" "timebodyaccjerkmeany" 0.0488162369583333
2 "WALKING_UPSTAIRS" "timebodyaccjerkmeanz" -0.0144899703125
2 "WALKING_UPSTAIRS" "timebodyaccjerkstdx" -0.10205241525625
2 "WALKING_UPSTAIRS" "timebodyaccjerkstdy" -0.0830571051020833
2 "WALKING_UPSTAIRS" "timebodyaccjerkstdz" -0.441493020291667
2 "WALKING_UPSTAIRS" "timebodyaccmagmean" -0.062089354875
2 "WALKING_UPSTAIRS" "timebodyaccmagstd" -0.116849783610417
2 "WALKING_UPSTAIRS" "timebodyaccmeanx" 0.274444646041667
2 "WALKING_UPSTAIRS" "timebodyaccmeany" -0.0147649101372917
2 "WALKING_UPSTAIRS" "timebodyaccmeanz" -0.110157792447917
2 "WALKING_UPSTAIRS" "timebodyaccstdx" -0.145698184102688
2 "WALKING_UPSTAIRS" "timebodyaccstdy" 0.0234994629833333
2 "WALKING_UPSTAIRS" "timebodyaccstdz" -0.222873406645833
2 "WALKING_UPSTAIRS" "timebodygyrojerkmagmean" -0.3254151530625
2 "WALKING_UPSTAIRS" "timebodygyrojerkmagstd" -0.329907283395833
2 "WALKING_UPSTAIRS" "timebodygyrojerkmeanx" -0.064533358369375
2 "WALKING_UPSTAIRS" "timebodygyrojerkmeany" -0.049329631325
2 "WALKING_UPSTAIRS" "timebodygyrojerkmeanz" -0.0306708243458333
2 "WALKING_UPSTAIRS" "timebodygyrojerkstdx" -0.404302174520833
2 "WALKING_UPSTAIRS" "timebodygyrojerkstdy" -0.282089157208333
